Subfamily,Genus,Species,Long,Lat
Hydrophiinae,Hydrophis,Hyd_per,136.71,-14.668333
Hydrophiinae,Hydrophis,Hyd_per,138.9511568,-16.44853845
Hydrophiinae,Hydrophis,Hyd_per,139.32,-15.59
Hydrophiinae,Hydrophis,Hyd_per,134.3,-10.483333
Hydrophiinae,Hydrophis,Hyd_per,137,-15
Hydrophiinae,Hydrophis,Hyd_per,132.15,-11.27
Hydrophiinae,Hydrophis,Hyd_per,139.67,-17.13
Hydrophiinae,Hydrophis,Hyd_per,153.233333,-24.566667
Hydrophiinae,Hydrophis,Hyd_per,142.533333,-10.683333
Hydrophiinae,Hydrophis,Hyd_per,138.741667,-16.315
Hydrophiinae,Hydrophis,Hyd_per,136.3,-14.475
Hydrophiinae,Hydrophis,Hyd_per,139.300278,-15.951667
Hydrophiinae,Hydrophis,Hyd_per,152.44,-24.795
Hydrophiinae,Hydrophis,Hyd_per,140.195833,-16.899444
Hydrophiinae,Hydrophis,Hyd_per,143,-11
Hydrophiinae,Hydrophis,Hyd_per,143.216667,-12.216667
Hydrophiinae,Hydrophis,Hyd_per,153.166667,-25.95
Hydrophiinae,Hydrophis,Hyd_per,153.59,-21.92
Hydrophiinae,Hydrophis,Hyd_per,151.95093,-21.6674
Hydrophiinae,Hydrophis,Hyd_per,123.01555,-12.27692
Hydrophiinae,Hydrophis,Hyd_per,123.09147,-12.22529
Hydrophiinae,Hydrophis,Hyd_per,123.09689,-12.26106
Hydrophiinae,Hydrophis,Hyd_per,122.96333,-12.25005
Hydrophiinae,Hydrophis,Hyd_pla,178.433,-18.166
Hydrophiinae,Hydrophis,Hyd_pla,177.9589,-39.0885
Hydrophiinae,Hydrophis,Hyd_pla,175.425944,-36.507111
Hydrophiinae,Hydrophis,Hyd_pla,175.077556,-36.787139
Hydrophiinae,Hydrophis,Hyd_pla,174.776,-37.829
Hydrophiinae,Hydrophis,Hyd_pla,174.709,-37.397
Hydrophiinae,Hydrophis,Hyd_pla,174.5013,-35.815
Hydrophiinae,Hydrophis,Hyd_pla,174.447139,-35.984722
Hydrophiinae,Hydrophis,Hyd_pla,173.378333,-34.933222
Hydrophiinae,Hydrophis,Hyd_pla,172.6934,-40.5931
Hydrophiinae,Hydrophis,Hyd_pla,171.198,7.12854
Hydrophiinae,Hydrophis,Hyd_pla,167.731,8.7189
Hydrophiinae,Hydrophis,Hyd_pla,166.56666,-22.33333
Hydrophiinae,Hydrophis,Hyd_pla,166.45,-22.266
Hydrophiinae,Hydrophis,Hyd_pla,159.05,-31.533
Hydrophiinae,Hydrophis,Hyd_pla,153.61667,-28.65
Hydrophiinae,Hydrophis,Hyd_pla,153.6,-28.72
Hydrophiinae,Hydrophis,Hyd_pla,153.6,-28.8
Hydrophiinae,Hydrophis,Hyd_pla,153.5698981,-28.3296202
Hydrophiinae,Hydrophis,Hyd_pla,153.58333,-28.86666
Hydrophiinae,Hydrophis,Hyd_pla,153.533333,-28.166667
Hydrophiinae,Hydrophis,Hyd_pla,153.5470945,-28.4981216
Hydrophiinae,Hydrophis,Hyd_pla,153.45,-27.1
Hydrophiinae,Hydrophis,Hyd_pla,153.4,-27.1
Hydrophiinae,Hydrophis,Hyd_pla,153.366667,-27.066667
Hydrophiinae,Hydrophis,Hyd_pla,153.333333,-27.416667
Hydrophiinae,Hydrophis,Hyd_pla,153.166667,-25.95
Hydrophiinae,Hydrophis,Hyd_pla,153.1,-26.4
Hydrophiinae,Hydrophis,Hyd_pla,153.099444,-26.099444
Hydrophiinae,Hydrophis,Hyd_pla,153.075,-25.69
Hydrophiinae,Hydrophis,Hyd_pla,153.033333,-26.35
Hydrophiinae,Hydrophis,Hyd_pla,153.020546,-30.876425
Hydrophiinae,Hydrophis,Hyd_pla,152.9683542,-31.25386351
Hydrophiinae,Hydrophis,Hyd_pla,152.716667,-24.116667
Hydrophiinae,Hydrophis,Hyd_pla,152.6,-22.733333
Hydrophiinae,Hydrophis,Hyd_pla,152.55,-32.46667
Hydrophiinae,Hydrophis,Hyd_pla,152.517751,-32.31371
Hydrophiinae,Hydrophis,Hyd_pla,151.6,-33.01666
Hydrophiinae,Hydrophis,Hyd_pla,151.266,-33.933
Hydrophiinae,Hydrophis,Hyd_pla,151.216,-33.966
Hydrophiinae,Hydrophis,Hyd_pla,151.21081,-34.006412
Hydrophiinae,Hydrophis,Hyd_pla,151.1565664,-34.0705865
Hydrophiinae,Hydrophis,Hyd_pla,151.13333,-34.11666
Hydrophiinae,Hydrophis,Hyd_pla,151.0807375,-34.17126322
Hydrophiinae,Hydrophis,Hyd_pla,151.064574,-34.166501
Hydrophiinae,Hydrophis,Hyd_pla,150.9242,-34.3253
Hydrophiinae,Hydrophis,Hyd_pla,150.91343,-34.38651
Hydrophiinae,Hydrophis,Hyd_pla,150.86667,-34.53333
Hydrophiinae,Hydrophis,Hyd_pla,150.8601203,-34.62649352
Hydrophiinae,Hydrophis,Hyd_pla,150.85,-34.67
Hydrophiinae,Hydrophis,Hyd_pla,150.8181932,-35.0170785
Hydrophiinae,Hydrophis,Hyd_pla,150.780159,-34.790984
Hydrophiinae,Hydrophis,Hyd_pla,150.7056,-35.1333
Hydrophiinae,Hydrophis,Hyd_pla,150.6877383,-35.01695375
Hydrophiinae,Hydrophis,Hyd_pla,150.633,-35.183
Hydrophiinae,Hydrophis,Hyd_pla,150.5,-35.266
Hydrophiinae,Hydrophis,Hyd_pla,150.48333,-35.35
Hydrophiinae,Hydrophis,Hyd_pla,150.433,-35.316
Hydrophiinae,Hydrophis,Hyd_pla,150.05,-36.583
Hydrophiinae,Hydrophis,Hyd_pla,149.92885,-19.7086833
Hydrophiinae,Hydrophis,Hyd_pla,149.92,-37.57
Hydrophiinae,Hydrophis,Hyd_pla,149.904,-37.554
Hydrophiinae,Hydrophis,Hyd_pla,149.75,-37.57
Hydrophiinae,Hydrophis,Hyd_pla,149.58,-37.72
Hydrophiinae,Hydrophis,Hyd_pla,149.2857,-37.7917
Hydrophiinae,Hydrophis,Hyd_pla,148.3428007,-8.619119194
Hydrophiinae,Hydrophis,Hyd_pla,148.1679778,-40.83181008
Hydrophiinae,Hydrophis,Hyd_pla,148.16666,-40.83332
Hydrophiinae,Hydrophis,Hyd_pla,148.06666,-42.66666
Hydrophiinae,Hydrophis,Hyd_pla,148,-37.88
Hydrophiinae,Hydrophis,Hyd_pla,147.72,-37.92
Hydrophiinae,Hydrophis,Hyd_pla,147.53,-42.96
Hydrophiinae,Hydrophis,Hyd_pla,147.401743,-38.211866
Hydrophiinae,Hydrophis,Hyd_pla,146.95,-38.55
Hydrophiinae,Hydrophis,Hyd_pla,145.766667,-16.866667
Hydrophiinae,Hydrophis,Hyd_pla,145.3,-15.3
Hydrophiinae,Hydrophis,Hyd_pla,145.13,-38.12
Hydrophiinae,Hydrophis,Hyd_pla,144.109,-38.4622
Hydrophiinae,Hydrophis,Hyd_pla,144.07,-38.53
Hydrophiinae,Hydrophis,Hyd_pla,142.216,-10.583
Hydrophiinae,Hydrophis,Hyd_pla,141.26,-13.93
Hydrophiinae,Hydrophis,Hyd_pla,139.8985,35.531194
Hydrophiinae,Hydrophis,Hyd_pla,139.81713,-15.9828
Hydrophiinae,Hydrophis,Hyd_pla,138.773,-16.437167
Hydrophiinae,Hydrophis,Hyd_pla,138.54986,34.87194
Hydrophiinae,Hydrophis,Hyd_pla,138.117,-10.733
Hydrophiinae,Hydrophis,Hyd_pla,134.093278,6.884583
Hydrophiinae,Hydrophis,Hyd_pla,125.05,-14.88
Hydrophiinae,Hydrophis,Hyd_pla,122.636728,7.610286
Hydrophiinae,Hydrophis,Hyd_pla,121.75,25.17
Hydrophiinae,Hydrophis,Hyd_pla,121.5,25.45
Hydrophiinae,Hydrophis,Hyd_pla,121.35,-19.33
Hydrophiinae,Hydrophis,Hyd_pla,120.77,14.5192
Hydrophiinae,Hydrophis,Hyd_pla,117.2,-35.033333
Hydrophiinae,Hydrophis,Hyd_pla,115.766667,-32.166667
Hydrophiinae,Hydrophis,Hyd_pla,115.733333,-32.066667
Hydrophiinae,Hydrophis,Hyd_pla,115.7,-31.6833
Hydrophiinae,Hydrophis,Hyd_pla,115.666667,-32.2
Hydrophiinae,Hydrophis,Hyd_pla,115.6333,-33.3333
Hydrophiinae,Hydrophis,Hyd_pla,115.616667,-31.55
Hydrophiinae,Hydrophis,Hyd_pla,115.5167,-32
Hydrophiinae,Hydrophis,Hyd_pla,115.5,-33.5
Hydrophiinae,Hydrophis,Hyd_pla,115.433333,-33.633333
Hydrophiinae,Hydrophis,Hyd_pla,115.416667,-33.583333
Hydrophiinae,Hydrophis,Hyd_pla,115.333333,-33.65
Hydrophiinae,Hydrophis,Hyd_pla,115.15,-33.6333
Hydrophiinae,Hydrophis,Hyd_pla,115.133,-33.4
Hydrophiinae,Hydrophis,Hyd_pla,115.0333,-33.65
Hydrophiinae,Hydrophis,Hyd_pla,114.983333,-33.966667
Hydrophiinae,Hydrophis,Hyd_pla,114.9167,-29.2833
Hydrophiinae,Hydrophis,Hyd_pla,113.68,-28.47
Hydrophiinae,Hydrophis,Hyd_pla,113.5833282,-25.41666985
Hydrophiinae,Hydrophis,Hyd_pla,113.366667,4.5
Hydrophiinae,Hydrophis,Hyd_pla,105.668,-10.4294
Hydrophiinae,Hydrophis,Hyd_pla,103.866667,9.833333
Hydrophiinae,Hydrophis,Hyd_pla,103.8543,1.289162
Hydrophiinae,Hydrophis,Hyd_pla,103.466667,4.5
Hydrophiinae,Hydrophis,Hyd_pla,101.25,12.366667
Hydrophiinae,Hydrophis,Hyd_pla,100.754167,13.45
Hydrophiinae,Hydrophis,Hyd_pla,100.583333,13.383333
Hydrophiinae,Hydrophis,Hyd_pla,99.916667,12.5
Hydrophiinae,Hydrophis,Hyd_pla,99.8,-0.9583
Hydrophiinae,Hydrophis,Hyd_pla,99.6,-2.95
Hydrophiinae,Hydrophis,Hyd_pla,99.45,-2.333333
Hydrophiinae,Hydrophis,Hyd_pla,99.4,-5.7667
Hydrophiinae,Hydrophis,Hyd_pla,98.925,-2.25
Hydrophiinae,Hydrophis,Hyd_pla,90,15
Hydrophiinae,Hydrophis,Hyd_pla,80.317017,13.210542
Hydrophiinae,Hydrophis,Hyd_pla,79.1,6.6
Hydrophiinae,Hydrophis,Hyd_pla,57.08886,24.91896
Hydrophiinae,Hydrophis,Hyd_pla,56.7,26.55
Hydrophiinae,Hydrophis,Hyd_pla,56.483333,26.983333
Hydrophiinae,Hydrophis,Hyd_pla,56.416667,27.083333
Hydrophiinae,Hydrophis,Hyd_pla,52.562825,24.180006
Hydrophiinae,Hydrophis,Hyd_pla,50.947005,-9.311305
Hydrophiinae,Hydrophis,Hyd_pla,50.208333,26.279444
Hydrophiinae,Hydrophis,Hyd_pla,39.516667,-8.933333
Hydrophiinae,Hydrophis,Hyd_pla,32.41667,-28.4
Hydrophiinae,Hydrophis,Hyd_pla,27.967741,-32.97414
Hydrophiinae,Hydrophis,Hyd_pla,-77.596436,6.350786
Hydrophiinae,Hydrophis,Hyd_pla,-77.73,6.4
Hydrophiinae,Hydrophis,Hyd_pla,-78,6.76667
Hydrophiinae,Hydrophis,Hyd_pla,-78.2333,6.6
Hydrophiinae,Hydrophis,Hyd_pla,-79.035084,8.632585
Hydrophiinae,Hydrophis,Hyd_pla,-79.3833,8.4
Hydrophiinae,Hydrophis,Hyd_pla,-80.022064,7.561273
Hydrophiinae,Hydrophis,Hyd_pla,-80.25,7.3833
Hydrophiinae,Hydrophis,Hyd_pla,-81.5172,7.7525
Hydrophiinae,Hydrophis,Hyd_pla,-83.141667,8.125
Hydrophiinae,Hydrophis,Hyd_pla,-83.26667,8.55
Hydrophiinae,Hydrophis,Hyd_pla,-83.417305,8.701204
Hydrophiinae,Hydrophis,Hyd_pla,-83.760794,9.146613
Hydrophiinae,Hydrophis,Hyd_pla,-83.816006,8.596108
Hydrophiinae,Hydrophis,Hyd_pla,-84.833333,9.966667
Hydrophiinae,Hydrophis,Hyd_pla,-85.15,9.333333
Hydrophiinae,Hydrophis,Hyd_pla,-85.6667,10.6167
Hydrophiinae,Hydrophis,Hyd_pla,-85.7167,10.55
Hydrophiinae,Hydrophis,Hyd_pla,-85.749139,11.027257
Hydrophiinae,Hydrophis,Hyd_pla,-85.793832,10.440014
Hydrophiinae,Hydrophis,Hyd_pla,-85.796331,10.405928
Hydrophiinae,Hydrophis,Hyd_pla,-85.8167,10.9333
Hydrophiinae,Hydrophis,Hyd_pla,-87.5167,13.2667
Hydrophiinae,Hydrophis,Hyd_pla,-88.46099,5.53333
Hydrophiinae,Hydrophis,Hyd_pla,-88.583333,5.483333
Hydrophiinae,Hydrophis,Hyd_pla,-89.25,13.48333
Hydrophiinae,Hydrophis,Hyd_pla,-92.785,15.091
Hydrophiinae,Hydrophis,Hyd_pla,-93.81575,15.93831
Hydrophiinae,Hydrophis,Hyd_pla,-97.04469,15.83068
Hydrophiinae,Hydrophis,Hyd_pla,-97.095156,15.813642
Hydrophiinae,Hydrophis,Hyd_pla,-97.201881,15.810092
Hydrophiinae,Hydrophis,Hyd_pla,-99.761111,16.745836
Hydrophiinae,Hydrophis,Hyd_pla,-99.803922,16.780576
Hydrophiinae,Hydrophis,Hyd_pla,-99.90011302,16.8707383
Hydrophiinae,Hydrophis,Hyd_pla,-99.912919,16.817622
Hydrophiinae,Hydrophis,Hyd_pla,-99.96011452,16.90073665
Hydrophiinae,Hydrophis,Hyd_pla,-101.666667,17.666667
Hydrophiinae,Hydrophis,Hyd_pla,-101.724781,17.636136
Hydrophiinae,Hydrophis,Hyd_pla,-103.676772,18.583933
Hydrophiinae,Hydrophis,Hyd_pla,-103.782427,18.730509
Hydrophiinae,Hydrophis,Hyd_pla,-104.0668841,18.91729283
Hydrophiinae,Hydrophis,Hyd_pla,-105.269556,21.026778
Hydrophiinae,Hydrophis,Hyd_pla,-105.302131,20.707509
Hydrophiinae,Hydrophis,Hyd_pla,-105.333333,20.541667
Hydrophiinae,Hydrophis,Hyd_pla,-105.391667,20.733333
Hydrophiinae,Hydrophis,Hyd_pla,-105.450533,20.503532
Hydrophiinae,Hydrophis,Hyd_pla,-105.5502577,20.48054717
Hydrophiinae,Hydrophis,Hyd_pla,-105.666667,20.916667
Hydrophiinae,Hydrophis,Hyd_pla,-105.7336039,22.53378697
Hydrophiinae,Hydrophis,Hyd_pla,-106.416667,23.183333
Hydrophiinae,Hydrophis,Hyd_pla,-106.4169489,21.46716579
Hydrophiinae,Hydrophis,Hyd_pla,-106.4202903,23.25042005
Hydrophiinae,Hydrophis,Hyd_pla,-109.91516,22.88821
Hydrophiinae,Hydrophis,Hyd_pla,-110.3337182,24.16703092
Hydrophiinae,Hydrophis,Hyd_pla,-112.8554691,28.40185054
Hydrophiinae,Hydrophis,Hyd_pla,-113.4897,29.117915
Hydrophiinae,Hydrophis,Hyd_pla,-113.54121,29.04046
Hydrophiinae,Hydrophis,Hyd_pla,-113.55905,28.9454
Hydrophiinae,Hydrophis,Hyd_pla,-117.191476,32.685233
Hydrophiinae,Hydrophis,Hyd_pla,-117.60494,33.40314
Hydrophiinae,Hydrophis,Hyd_pla,-150,-17
Hydrophiinae,Hydrophis,Hyd_pla,-157.745931,21.264486
Hydrophiinae,Hydrophis,Hyd_pla,-157.7171558,21.39231708
Hydrophiinae,Hydrophis,Hyd_pla,-157.851,21.4991
Hydrophiinae,Hydrophis,Hyd_pla,-157.853,21.5563
Hydrophiinae,Hydrophis,Hyd_pla,-106.62606,21.63934
Hydrophiinae,Hydrophis,Hyd_pla,176.7521,-37.8835
Hydrophiinae,Hydrophis,Hyd_pla,175.354889,-36.151472
Hydrophiinae,Hydrophis,Hyd_pla,174.763333,-36.848472
Hydrophiinae,Hydrophis,Hyd_pla,174.4833,-39.77035
Hydrophiinae,Hydrophis,Hyd_pla,174.479722,-36.986944
Hydrophiinae,Hydrophis,Hyd_pla,174.462278,-35.522583
Hydrophiinae,Hydrophis,Hyd_pla,174.350806,-35.339361
Hydrophiinae,Hydrophis,Hyd_pla,174.3262,-35.1816
Hydrophiinae,Hydrophis,Hyd_pla,174.08948,-39.04968
Hydrophiinae,Hydrophis,Hyd_pla,174.01955,-39.06372
Hydrophiinae,Hydrophis,Hyd_pla,173.98173,-39.09678
Hydrophiinae,Hydrophis,Hyd_pla,173.7762,-35.9896
Hydrophiinae,Hydrophis,Hyd_pla,173.74046,-35.95082
Hydrophiinae,Hydrophis,Hyd_pla,173.145139,-34.827083
Hydrophiinae,Hydrophis,Hyd_pla,173.067778,-35.164889
Hydrophiinae,Hydrophis,Hyd_pla,168,-15
Hydrophiinae,Hydrophis,Hyd_pla,167.1300049,-22.79999924
Hydrophiinae,Hydrophis,Hyd_pla,167.0500031,-20.78000069
Hydrophiinae,Hydrophis,Hyd_pla,166.1600037,-22.20000076
Hydrophiinae,Hydrophis,Hyd_pla,153.5273332,-27.46013119
Hydrophiinae,Hydrophis,Hyd_pla,153.5,-28.95
Hydrophiinae,Hydrophis,Hyd_pla,153.483,-28.966
Hydrophiinae,Hydrophis,Hyd_pla,153.469722,-27.403889
Hydrophiinae,Hydrophis,Hyd_pla,153.45,-27.583333
Hydrophiinae,Hydrophis,Hyd_pla,153.417546,-29.16477
Hydrophiinae,Hydrophis,Hyd_pla,153.419167,-27.821111
Hydrophiinae,Hydrophis,Hyd_pla,153.416667,-27.966667
Hydrophiinae,Hydrophis,Hyd_pla,153.416,-27.966
Hydrophiinae,Hydrophis,Hyd_pla,153.4163889,-27.82222222
Hydrophiinae,Hydrophis,Hyd_pla,153.4104269,-29.18464803
Hydrophiinae,Hydrophis,Hyd_pla,153.3640107,-29.4484894
Hydrophiinae,Hydrophis,Hyd_pla,153.3,-29.8
Hydrophiinae,Hydrophis,Hyd_pla,153.2312263,-29.98740713
Hydrophiinae,Hydrophis,Hyd_pla,153.2010451,-25.34007354
Hydrophiinae,Hydrophis,Hyd_pla,153.1943775,-30.0949948
Hydrophiinae,Hydrophis,Hyd_pla,153.1958504,-30.0806073
Hydrophiinae,Hydrophis,Hyd_pla,153.154885,-30.22847
Hydrophiinae,Hydrophis,Hyd_pla,153.133333,-26.8
Hydrophiinae,Hydrophis,Hyd_pla,153.1260476,-25.51090713
Hydrophiinae,Hydrophis,Hyd_pla,153.116667,-26.683333
Hydrophiinae,Hydrophis,Hyd_pla,153.1112433,-30.2942346
Hydrophiinae,Hydrophis,Hyd_pla,153.1,-26.65
Hydrophiinae,Hydrophis,Hyd_pla,153.0874174,-26.57954337
Hydrophiinae,Hydrophis,Hyd_pla,153.033333,-25.083333
Hydrophiinae,Hydrophis,Hyd_pla,152.95,-31.46667
Hydrophiinae,Hydrophis,Hyd_pla,152.916,-31.45
Hydrophiinae,Hydrophis,Hyd_pla,152.9021087,-31.50352454
Hydrophiinae,Hydrophis,Hyd_pla,152.81666,-31.63333
Hydrophiinae,Hydrophis,Hyd_pla,152.738692,-31.839108
Hydrophiinae,Hydrophis,Hyd_pla,152.55637,-32.017046
Hydrophiinae,Hydrophis,Hyd_pla,152.536296,-32.190079
Hydrophiinae,Hydrophis,Hyd_pla,152.1,-32.7
Hydrophiinae,Hydrophis,Hyd_pla,152.05508,-32.78512
Hydrophiinae,Hydrophis,Hyd_pla,151.76667,-32.93333
Hydrophiinae,Hydrophis,Hyd_pla,151.58333,-33.28333
Hydrophiinae,Hydrophis,Hyd_pla,151.579436,-33.208589
Hydrophiinae,Hydrophis,Hyd_pla,151.5,-33.35
Hydrophiinae,Hydrophis,Hyd_pla,151.4318742,-33.3603327
Hydrophiinae,Hydrophis,Hyd_pla,151.444461,-33.448011
Hydrophiinae,Hydrophis,Hyd_pla,151.416,-33.5
Hydrophiinae,Hydrophis,Hyd_pla,151.35,-33.53333
Hydrophiinae,Hydrophis,Hyd_pla,151.33333,-33.61666
Hydrophiinae,Hydrophis,Hyd_pla,151.316,-33.75
Hydrophiinae,Hydrophis,Hyd_pla,151.31666,-33.56667
Hydrophiinae,Hydrophis,Hyd_pla,151.25,-33.816
Hydrophiinae,Hydrophis,Hyd_pla,151.25,-33.86666
Hydrophiinae,Hydrophis,Hyd_pla,151.21667,-33.88333
Hydrophiinae,Hydrophis,Hyd_pla,150.266,-35.633
Hydrophiinae,Hydrophis,Hyd_pla,150.23333,-36.25
Hydrophiinae,Hydrophis,Hyd_pla,150.1694166,-35.8454284
Hydrophiinae,Hydrophis,Hyd_pla,150.1794707,-35.7143871
Hydrophiinae,Hydrophis,Hyd_pla,150.1567,-35.8747
Hydrophiinae,Hydrophis,Hyd_pla,150.1342066,-35.9447613
Hydrophiinae,Hydrophis,Hyd_pla,150.123167,-36.214771
Hydrophiinae,Hydrophis,Hyd_pla,149.981475,-36.702061
Hydrophiinae,Hydrophis,Hyd_pla,149.1354,-37.7765
Hydrophiinae,Hydrophis,Hyd_pla,148.866667,-19.25
Hydrophiinae,Hydrophis,Hyd_pla,148.77,-37.77
Hydrophiinae,Hydrophis,Hyd_pla,148.6274,-37.8071
Hydrophiinae,Hydrophis,Hyd_pla,148.53,-37.8
Hydrophiinae,Hydrophis,Hyd_pla,148.3679774,-41.2818119
Hydrophiinae,Hydrophis,Hyd_pla,148.35,-41
Hydrophiinae,Hydrophis,Hyd_pla,148.26,-41.45
Hydrophiinae,Hydrophis,Hyd_pla,148.02,-39.87
Hydrophiinae,Hydrophis,Hyd_pla,144.662,-38.2717
Hydrophiinae,Hydrophis,Hyd_pla,144.18,-38.42
Hydrophiinae,Hydrophis,Hyd_pla,143.6,-12.883
Hydrophiinae,Hydrophis,Hyd_pla,143.55,-12.85
Hydrophiinae,Hydrophis,Hyd_pla,141.5,-12
Hydrophiinae,Hydrophis,Hyd_pla,140.81666,-17.36666
Hydrophiinae,Hydrophis,Hyd_pla,138.3333,-0.0667
Hydrophiinae,Hydrophis,Hyd_pla,137.6,-15.5
Hydrophiinae,Hydrophis,Hyd_pla,136.012812,-13.777981
Hydrophiinae,Hydrophis,Hyd_pla,135.73,-14.27
Hydrophiinae,Hydrophis,Hyd_pla,130.833,-12.45
Hydrophiinae,Hydrophis,Hyd_pla,130.351219,-12.681924
Hydrophiinae,Hydrophis,Hyd_pla,130.283,-12.833
Hydrophiinae,Hydrophis,Hyd_pla,127.433333,-1
Hydrophiinae,Hydrophis,Hyd_pla,127.366667,0.783333
Hydrophiinae,Hydrophis,Hyd_pla,124,-11
Hydrophiinae,Hydrophis,Hyd_pla,123.08333,-12.23333
Hydrophiinae,Hydrophis,Hyd_pla,122.1667,-34.0166
Hydrophiinae,Hydrophis,Hyd_pla,119.5,4.63
Hydrophiinae,Hydrophis,Hyd_pla,118.333333,8.533333
Hydrophiinae,Hydrophis,Hyd_pla,118.0667,-35
Hydrophiinae,Hydrophis,Hyd_pla,118,-35.016667
Hydrophiinae,Hydrophis,Hyd_pla,117.95,-35.083333
Hydrophiinae,Hydrophis,Hyd_pla,117.9249,-1.61866
Hydrophiinae,Hydrophis,Hyd_pla,117.916667,-35
Hydrophiinae,Hydrophis,Hyd_pla,117.8833,-35.0333
Hydrophiinae,Hydrophis,Hyd_pla,115.749722,-32.441111
Hydrophiinae,Hydrophis,Hyd_pla,115.6833,-32.2833
Hydrophiinae,Hydrophis,Hyd_pla,115.716667,-32.533333
Hydrophiinae,Hydrophis,Hyd_pla,115.65,-32.583333
Hydrophiinae,Hydrophis,Hyd_pla,115.3667,-31.1
Hydrophiinae,Hydrophis,Hyd_pla,114.9833,-33.8666
Hydrophiinae,Hydrophis,Hyd_pla,114.211,-21.7952
Hydrophiinae,Hydrophis,Hyd_pla,113.4,-24.4
Hydrophiinae,Hydrophis,Hyd_pla,106.983333,-5.833333
Hydrophiinae,Hydrophis,Hyd_pla,106.1,4.933333
Hydrophiinae,Hydrophis,Hyd_pla,103.016667,1.583333
Hydrophiinae,Hydrophis,Hyd_pla,102.6667,9.8833
Hydrophiinae,Hydrophis,Hyd_pla,102.066667,9.133333
Hydrophiinae,Hydrophis,Hyd_pla,58.4667,23.6167
Hydrophiinae,Hydrophis,Hyd_pla,58,25
Hydrophiinae,Hydrophis,Hyd_pla,56.266667,26.683333
Hydrophiinae,Hydrophis,Hyd_pla,18.43330002,-34.11669922
Hydrophiinae,Hydrophis,Hyd_pla,-77.42514,6.10315
Hydrophiinae,Hydrophis,Hyd_pla,-77.5,6.5
Hydrophiinae,Hydrophis,Hyd_pla,-77.54,5.48101
Hydrophiinae,Hydrophis,Hyd_pla,-77.9333,5.95
Hydrophiinae,Hydrophis,Hyd_pla,-78.166667,7.15
Hydrophiinae,Hydrophis,Hyd_pla,-78.333333,7.216667
Hydrophiinae,Hydrophis,Hyd_pla,-78.616667,8.4
Hydrophiinae,Hydrophis,Hyd_pla,-78.716667,6.383333
Hydrophiinae,Hydrophis,Hyd_pla,-79.25,8.833333
Hydrophiinae,Hydrophis,Hyd_pla,-79.333333,5.716667
Hydrophiinae,Hydrophis,Hyd_pla,-79.5,8.666667
Hydrophiinae,Hydrophis,Hyd_pla,-79.533333,8.966667
Hydrophiinae,Hydrophis,Hyd_pla,-79.55,8.7833
Hydrophiinae,Hydrophis,Hyd_pla,-79.583333,7.35
Hydrophiinae,Hydrophis,Hyd_pla,-79.666667,5.616667
Hydrophiinae,Hydrophis,Hyd_pla,-79.91667,9.33333
Hydrophiinae,Hydrophis,Hyd_pla,-80.5,-0.4
Hydrophiinae,Hydrophis,Hyd_pla,-80.65,6.65
Hydrophiinae,Hydrophis,Hyd_pla,-80.983333,5.766667
Hydrophiinae,Hydrophis,Hyd_pla,-81.529247,7.74555
Hydrophiinae,Hydrophis,Hyd_pla,-82.031242,7.985914
Hydrophiinae,Hydrophis,Hyd_pla,-82.377733,8.158058
Hydrophiinae,Hydrophis,Hyd_pla,-83.301293,8.643765
Hydrophiinae,Hydrophis,Hyd_pla,-83.335897,8.402229
Hydrophiinae,Hydrophis,Hyd_pla,-84.98333,7.6
Hydrophiinae,Hydrophis,Hyd_pla,-85.112943,9.549273678
Hydrophiinae,Hydrophis,Hyd_pla,-85.185975,9.659863
Hydrophiinae,Hydrophis,Hyd_pla,-85.25595,9.554761
Hydrophiinae,Hydrophis,Hyd_pla,-85.838333,10.306508
Hydrophiinae,Hydrophis,Hyd_pla,-85.855684,10.341321
Hydrophiinae,Hydrophis,Hyd_pla,-85.877037,10.538108
Hydrophiinae,Hydrophis,Hyd_pla,-87.568072,9.053449
Hydrophiinae,Hydrophis,Hyd_pla,-87.65,12.366667
Hydrophiinae,Hydrophis,Hyd_pla,-90.788733,12.762472
Hydrophiinae,Hydrophis,Hyd_pla,-91.5833,12.6167
Hydrophiinae,Hydrophis,Hyd_pla,-91.6333,12.5667
Hydrophiinae,Hydrophis,Hyd_pla,-95.249954,16.138613
Hydrophiinae,Hydrophis,Hyd_pla,-95.281593,16.120367
Hydrophiinae,Hydrophis,Hyd_pla,-96.546832,15.664838
Hydrophiinae,Hydrophis,Hyd_pla,-97.656063,15.997012
Hydrophiinae,Hydrophis,Hyd_pla,-97.67778,15.97417
Hydrophiinae,Hydrophis,Hyd_pla,-101.443312,17.537836
Hydrophiinae,Hydrophis,Hyd_pla,-101.55,17.64
Hydrophiinae,Hydrophis,Hyd_pla,-101.601069,17.657218
Hydrophiinae,Hydrophis,Hyd_pla,-104.215139,18.864833
Hydrophiinae,Hydrophis,Hyd_pla,-104.3152234,19.05228855
Hydrophiinae,Hydrophis,Hyd_pla,-104.4675,18.948333
Hydrophiinae,Hydrophis,Hyd_pla,-104.486894,19.102256
Hydrophiinae,Hydrophis,Hyd_pla,-104.560389,19.135917
Hydrophiinae,Hydrophis,Hyd_pla,-104.783333,19.016667
Hydrophiinae,Hydrophis,Hyd_pla,-104.83,19.31
